Step,Reward
400,267.40638646435303
800,338.5767831905907
1200,206.88836073455136
1600,236.68448292538068
2000,304.72087444129727
2400,167.7238705060663
2800,248.06016902912856
3200,291.2625074389257
3600,284.98542992951104
4000,288.19682108461456
4400,171.73497625050624
4800,263.8041769191021
5200,222.24626429995197
5600,152.3766047936616
6000,300.679984684853
6400,293.1076828359604
6800,213.24886538356483
7200,248.99043438484804
7600,211.4719763971033
8000,251.90052755928897
8400,215.82758203339486
8800,274.65897968213795
9200,287.0326353219276
9600,248.57271877476805
10000,302.0176709694435
10400,287.1295680122122
10800,186.55096839133387
11200,220.2915257731943
11600,310.0345802152632
12000,330.8891074665719
12400,207.8766108326777
12800,229.35979595180575
13200,175.82803873938946
13600,338.10432613188055
14000,275.9343982827209
14400,264.5340658035481
14800,205.8411062142331
15200,255.03659359680327
15600,280.1810953144782
16000,352.76835066231234
16400,250.20763855143386
16800,298.18999412078693
17200,260.3182121065223
17600,244.64672793296234
18000,326.25076020271405
18400,296.4307774286794
18800,267.9983622424409
19200,257.17944628414375
19600,271.01567537781017
20000,316.82734266462865
20400,313.31897373754106
20800,283.08128505611245
21200,209.15483640930975
21600,308.16829517979363
22000,345.2201942532152
22400,330.6913918355584
22800,280.6671655430327
23200,339.0722000647329
23600,327.9586008674481
24000,349.40302697166555
24400,318.8605893580397
24800,288.5799119134538
25200,317.06909464939525
25600,310.71918003550496
26000,299.7559787010018
26400,265.3761273401407
26800,358.4483046950207
27200,365.01346606644347
27600,349.56158666009674
28000,306.88303504634473
28400,306.8775342231085
28800,327.06219101571537
29200,370.237156422347
29600,295.5338055769571
30000,322.0617854295661
30400,348.43399798737016
30800,313.9116355013752
31200,352.33126613825647
31600,347.4448568129846
32000,351.5168125367076
32400,294.27739173002396
32800,285.4796989125796
33200,322.17970451156503
33600,296.61975018877985
34000,316.4405488497404
34400,367.7304712491209
34800,334.25821420494646
35200,337.0175439388638
35600,336.7732934269776
36000,312.418040406021
36400,331.26515668658817
36800,344.97084864524464
37200,371.30341932704647
